Country,Code,Year,Renewable electricity (% electricity production)
Portugal,PRT,2012,42.50043883
Portugal,PRT,2013,58.31915146
Portugal,PRT,2014,60.740199
Puerto Rico,PRI,1990,1.74694285
Puerto Rico,PRI,1991,1.787805931
Puerto Rico,PRI,1992,1.774622893
Puerto Rico,PRI,1993,0.797292647
Puerto Rico,PRI,1994,0.254340374
Puerto Rico,PRI,1995,0.53341868
Puerto Rico,PRI,1996,0.737062206
Puerto Rico,PRI,1997,0.464883779
Puerto Rico,PRI,1998,0.515570221
Puerto Rico,PRI,1999,0.724867485
Puerto Rico,PRI,2000,0.733473916
Puerto Rico,PRI,2001,0.941619586
Puerto Rico,PRI,2002,0.949257853
Puerto Rico,PRI,2003,1.086184568
Puerto Rico,PRI,2004,0.571783717
Puerto Rico,PRI,2005,0.552840317
Puerto Rico,PRI,2006,0.569206718
Puerto Rico,PRI,2007,0.665692483
Puerto Rico,PRI,2008,0.674828049
Puerto Rico,PRI,2009,0.729393033
Puerto Rico,PRI,2010,0.565171318
Puerto Rico,PRI,2011,0.664225988
Puerto Rico,PRI,2012,0.562609729
Puerto Rico,PRI,2013,1.078508026
Puerto Rico,PRI,2014,1.630638745
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Romania,ROU,1990,17.74401717
Romania,ROU,1991,25.68174216
Romania,ROU,1992,21.59239782
Romania,ROU,1993,23.01716057
Romania,ROU,1994,23.66149158
Romania,ROU,1995,28.16623359
Romania,ROU,1996,25.6805216
Romania,ROU,1997,30.65724085
Romania,ROU,1998,35.31105129
Romania,ROU,1999,36.06783672
Romania,ROU,2000,28.45534717
Romania,ROU,2001,27.70393198
Romania,ROU,2002,29.32127524
Romania,ROU,2003,24.05150526
Romania,ROU,2004,29.23414574
Romania,ROU,2005,34.02117382
Romania,ROU,2006,29.28369778
Romania,ROU,2007,25.94976732
Romania,ROU,2008,26.51641111
Romania,ROU,2009,26.93579952
Romania,ROU,2010,33.48785034
Romania,ROU,2011,26.31494056
Romania,ROU,2012,25.39558308
Romania,ROU,2013,34.42155255
Romania,ROU,2014,41.6060857
Russia,RUS,1990,15.33814104
Russia,RUS,1991,15.69414031
Russia,RUS,1992,17.0465566
Russia,RUS,1993,18.14990447
Russia,RUS,1994,20.00717812
Russia,RUS,1995,20.42662271
Russia,RUS,1996,18.12705781
Russia,RUS,1997,18.80051466
Russia,RUS,1998,19.19112939
Russia,RUS,1999,18.99243743
Russia,RUS,2000,18.72960564
Russia,RUS,2001,19.56702383
Russia,RUS,2002,18.26085783
Russia,RUS,2003,17.07669458
Russia,RUS,2004,18.95623747
Russia,RUS,2005,18.20252976
Russia,RUS,2006,17.49382461
Russia,RUS,2007,17.52064093
Russia,RUS,2008,15.91410503
Russia,RUS,2009,17.64404648
Russia,RUS,2010,16.12058881
Russia,RUS,2011,15.80302393
Russia,RUS,2012,15.56373111
Russia,RUS,2013,17.17463022
Russia,RUS,2014,16.5682512
Rwanda,RWA,1990,97.66081871
Rwanda,RWA,1991,97.63313609
Rwanda,RWA,1992,97.72727273
Rwanda,RWA,1993,97.48427673
Rwanda,RWA,1994,97.5308642
Rwanda,RWA,1995,97.56097561
Rwanda,RWA,1996,97.4025974
Rwanda,RWA,1997,97.22222222
Rwanda,RWA,1998,96.92307692
Rwanda,RWA,1999,96.96969697
Rwanda,RWA,2000,96.46017699
Rwanda,RWA,2001,97.79789899
Rwanda,RWA,2002,98
Rwanda,RWA,2003,98.3277592
Rwanda,RWA,2004,58.66388309
Rwanda,RWA,2005,55.77249576
Rwanda,RWA,2006,22.49560633
Rwanda,RWA,2007,25.63172531
Rwanda,RWA,2008,37.06940874
Rwanda,RWA,2009,39.81481481
Rwanda,RWA,2010,39.84347207
Rwanda,RWA,2011,43.21273517
Rwanda,RWA,2012,46.18320611
Rwanda,RWA,2013,35.85088356
Rwanda,RWA,2014,39.02541483
Saint Kitts and Nevis,KNA,1990,0
Saint Kitts and Nevis,KNA,1991,0
Saint Kitts and Nevis,KNA,1992,0
Saint Kitts and Nevis,KNA,1993,0
Saint Kitts and Nevis,KNA,1994,0
Saint Kitts and Nevis,KNA,1995,0
Saint Kitts and Nevis,KNA,1996,0
Saint Kitts and Nevis,KNA,1997,0
Saint Kitts and Nevis,KNA,1998,0
Saint Kitts and Nevis,KNA,1999,0
Saint Kitts and Nevis,KNA,2000,0
Saint Kitts and Nevis,KNA,2001,0
Saint Kitts and Nevis,KNA,2002,0
Saint Kitts and Nevis,KNA,2003,0
Saint Kitts and Nevis,KNA,2004,0
Saint Kitts and Nevis,KNA,2005,0
Saint Kitts and Nevis,KNA,2006,0
Saint Kitts and Nevis,KNA,2007,0
Saint Kitts and Nevis,KNA,2008,0
Saint Kitts and Nevis,KNA,2009,0
Saint Kitts and Nevis,KNA,2010,2.632794457
Saint Kitts and Nevis,KNA,2011,2.471910112
Saint Kitts and Nevis,KNA,2012,3.581267218
Saint Kitts and Nevis,KNA,2013,4.090909091
Saint Kitts and Nevis,KNA,2014,4.090909091
Saint Lucia,LCA,1990,0
Saint Lucia,LCA,1991,0
Saint Lucia,LCA,1992,0
Saint Lucia,LCA,1993,0
Saint Lucia,LCA,1994,0
Saint Lucia,LCA,1995,0
Saint Lucia,LCA,1996,0
Saint Lucia,LCA,1997,0
Saint Lucia,LCA,1998,0
Saint Lucia,LCA,1999,0
Saint Lucia,LCA,2000,0
Saint Lucia,LCA,2001,0
Saint Lucia,LCA,2002,0
Saint Lucia,LCA,2003,0
Saint Lucia,LCA,2004,0
Saint Lucia,LCA,2005,0
Saint Lucia,LCA,2006,0
Saint Lucia,LCA,2007,0
Saint Lucia,LCA,2008,0
Saint Lucia,LCA,2009,0
Saint Lucia,LCA,2010,0
Saint Lucia,LCA,2011,0
Saint Lucia,LCA,2012,0
Saint Lucia,LCA,2013,0
Saint Lucia,LCA,2014,0
Saint Vincent and the Grenadines,VCT,1990,47.05882353
Saint Vincent and the Grenadines,VCT,1991,24.52830189
Saint Vincent and the Grenadines,VCT,1992,35.0877193
Saint Vincent and the Grenadines,VCT,1993,37.09677419
Saint Vincent and the Grenadines,VCT,1994,32.8125
Saint Vincent and the Grenadines,VCT,1995,29.36288089
Saint Vincent and the Grenadines,VCT,1996,27.63157895
Saint Vincent and the Grenadines,VCT,1997,27.680798
Saint Vincent and the Grenadines,VCT,1998,25.93896714
Saint Vincent and the Grenadines,VCT,1999,19.44134078
Saint Vincent and the Grenadines,VCT,2000,26.55246253
Saint Vincent and the Grenadines,VCT,2001,18.72469636
Saint Vincent and the Grenadines,VCT,2002,21.61100196
Saint Vincent and the Grenadines,VCT,2003,19.13123845
Saint Vincent and the Grenadines,VCT,2004,22.45236123
Saint Vincent and the Grenadines,VCT,2005,19.36218679
Saint Vincent and the Grenadines,VCT,2006,17.274758
Saint Vincent and the Grenadines,VCT,2007,16.08788094
Saint Vincent and the Grenadines,VCT,2008,17.02586207
Saint Vincent and the Grenadines,VCT,2009,17.14285714
Saint Vincent and the Grenadines,VCT,2010,17.14890614
Saint Vincent and the Grenadines,VCT,2011,21.50330396
Saint Vincent and the Grenadines,VCT,2012,21.50330396
Saint Vincent and the Grenadines,VCT,2013,22
Saint Vincent and the Grenadines,VCT,2014,21.99717381
Samoa,WSM,1990,40
Samoa,WSM,1991,40
Samoa,WSM,1992,41.66666667
Samoa,WSM,1993,41.66666667
Samoa,WSM,1994,39.0625
Samoa,WSM,1995,38.46153846
Samoa,WSM,1996,33.78378378
Samoa,WSM,1997,36.58536585
Samoa,WSM,1998,36.14457831
Samoa,WSM,1999,35.29411765
Samoa,WSM,2000,49.57081545
Samoa,WSM,2001,44.49499545
Samoa,WSM,2002,50.0393391
Samoa,WSM,2003,47.82608696
Samoa,WSM,2004,47.34848485
Samoa,WSM,2005,46.15384615
Samoa,WSM,2006,45.25862069
Samoa,WSM,2007,45.03816794
Samoa,WSM,2008,40.66390041
Samoa,WSM,2009,34.30851064
Samoa,WSM,2010,41.04991394
Samoa,WSM,2011,30.87719298
Samoa,WSM,2012,31.39931741
Samoa,WSM,2013,29.51907131
Samoa,WSM,2014,29.51907131
Sao Tome and Principe,STP,1990,53.33333333
Sao Tome and Principe,STP,1991,53.33333333
Sao Tome and Principe,STP,1992,46.66666667
Sao Tome and Principe,STP,1993,43.75
Sao Tome and Principe,STP,1994,35.29411765
Sao Tome and Principe,STP,1995,33.33333333
Sao Tome and Principe,STP,1996,31.57894737
Sao Tome and Principe,STP,1997,30
Sao Tome and Principe,STP,1998,27.27272727
Sao Tome and Principe,STP,1999,28.57142857
Sao Tome and Principe,STP,2000,26.05363985
Sao Tome and Principe,STP,2001,18.18181818
Sao Tome and Principe,STP,2002,19.36507937
Sao Tome and Principe,STP,2003,22.89855072
Sao Tome and Principe,STP,2004,16.62198391
Sao Tome and Principe,STP,2005,10.14492754
Sao Tome and Principe,STP,2006,18.60465116
Sao Tome and Principe,STP,2007,22.22222222
Sao Tome and Principe,STP,2008,16.84210526
Sao Tome and Principe,STP,2009,13.46153846
Sao Tome and Principe,STP,2010,8.391608392
Sao Tome and Principe,STP,2011,10
Sao Tome and Principe,STP,2012,10.44776119
Sao Tome and Principe,STP,2013,10.44776119
Sao Tome and Principe,STP,2014,10.44776119
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0.00036808
Saudi Arabia,SAU,2013,0.000352092
Saudi Arabia,SAU,2014,0.000320712
Senegal,SEN,1990,4.656084656
Senegal,SEN,1991,4.540763674
Senegal,SEN,1992,4.27756654
Senegal,SEN,1993,4.339440694
Senegal,SEN,1994,4.205607477
Senegal,SEN,1995,4.06360424
Senegal,SEN,1996,3.906899418
Senegal,SEN,1997,3.718048025
Senegal,SEN,1998,3.618906942
Senegal,SEN,1999,3.576537911
Senegal,SEN,2000,3.304239401
Senegal,SEN,2001,3.276955603
Senegal,SEN,2002,12.91585127
Senegal,SEN,2003,18.34264432
Senegal,SEN,2004,14.92932862
Senegal,SEN,2005,12.6572327
Senegal,SEN,2006,11.84911849
Senegal,SEN,2007,8.320783133
Senegal,SEN,2008,9.777138749
Senegal,SEN,2009,10.21693492
Senegal,SEN,2010,10.72821847
Senegal,SEN,2011,10.69501745
Senegal,SEN,2012,9.826086957
Senegal,SEN,2013,10.41842179
Senegal,SEN,2014,10.43175114
Serbia,SRB,1990,23.12933477
Serbia,SRB,1991,28.86610985
Serbia,SRB,1992,31.08693269
Serbia,SRB,1993,32.40740741
Serbia,SRB,1994,32.40740741
Serbia,SRB,1995,35.36663186
Serbia,SRB,1996,40.89219331
Serbia,SRB,1997,34.07822721
Serbia,SRB,1998,34.09860347
Serbia,SRB,1999,41.06554924
Serbia,SRB,2000,35.14938489
Serbia,SRB,2001,35.43979505
Serbia,SRB,2002,33.51397604
Serbia,SRB,2003,27.85443646
Serbia,SRB,2004,29.50963222
Serbia,SRB,2005,32.98788178
Serbia,SRB,2006,30.05674187
Serbia,SRB,2007,27.46101231
Serbia,SRB,2008,25.96725584
Serbia,SRB,2009,27.94612795
Serbia,SRB,2010,31.77457713
Serbia,SRB,2011,22.79349884
Serbia,SRB,2012,25.68908794
Serbia,SRB,2013,26.06368063
Serbia,SRB,2014,32.98451235
Seychelles,SYC,1990,0
Seychelles,SYC,1991,0
Seychelles,SYC,1992,0
Seychelles,SYC,1993,0
Seychelles,SYC,1994,0
Seychelles,SYC,1995,0
Seychelles,SYC,1996,0
Seychelles,SYC,1997,0
Seychelles,SYC,1998,0
Seychelles,SYC,1999,0
Seychelles,SYC,2000,0
Seychelles,SYC,2001,0
Seychelles,SYC,2002,0
Seychelles,SYC,2003,0
Seychelles,SYC,2004,0
Seychelles,SYC,2005,0
Seychelles,SYC,2006,0
Seychelles,SYC,2007,0
Seychelles,SYC,2008,0
Seychelles,SYC,2009,0
Seychelles,SYC,2010,0
Seychelles,SYC,2011,0
Seychelles,SYC,2012,0
Seychelles,SYC,2013,1.962057478
Seychelles,SYC,2014,2.149944873
Sierra Leone,SLE,1990,0
Sierra Leone,SLE,1991,0
Sierra Leone,SLE,1992,0
Sierra Leone,SLE,1993,0
Sierra Leone,SLE,1994,0
Sierra Leone,SLE,1995,0
Sierra Leone,SLE,1996,0
Sierra Leone,SLE,1997,0
Sierra Leone,SLE,1998,0
Sierra Leone,SLE,1999,0
Sierra Leone,SLE,2000,16.57866948
Sierra Leone,SLE,2001,10.95890411
Sierra Leone,SLE,2002,10.26785714
Sierra Leone,SLE,2003,11.14206128
Sierra Leone,SLE,2004,14.10684474
Sierra Leone,SLE,2005,22.48803828
Sierra Leone,SLE,2006,10.19417476
Sierra Leone,SLE,2007,30
Sierra Leone,SLE,2008,69.01481524
Sierra Leone,SLE,2009,66.66085757
Sierra Leone,SLE,2010,87.38205474
Sierra Leone,SLE,2011,87.37759053
Sierra Leone,SLE,2012,66.09951307
Sierra Leone,SLE,2013,64.10973904
Sierra Leone,SLE,2014,65.35694521
Singapore,SGP,1990,0.540918926
Singapore,SGP,1991,1.44790497
Singapore,SGP,1992,1.386217042
Singapore,SGP,1993,1.2920578
Singapore,SGP,1994,1.175116313
Singapore,SGP,1995,1.101420608
Singapore,SGP,1996,1.01659751
Singapore,SGP,1997,0.91084839
Singapore,SGP,1998,0.863436123
Singapore,SGP,1999,0.829945799
Singapore,SGP,2000,0.773724933
Singapore,SGP,2001,1.429478074
Singapore,SGP,2002,1.364528041
Singapore,SGP,2003,1.400996264
Singapore,SGP,2004,1.301241477
Singapore,SGP,2005,1.250883207
Singapore,SGP,2006,1.209370722
Singapore,SGP,2007,1.183964214
Singapore,SGP,2008,1.258479756
Singapore,SGP,2009,1.298260089
Singapore,SGP,2010,1.305085867
Singapore,SGP,2011,1.327741319
Singapore,SGP,2012,1.358284899
Singapore,SGP,2013,1.546832329
Singapore,SGP,2014,1.662616444
Sint Maarten (Dutch part),SXM,2012,0
Sint Maarten (Dutch part),SXM,2013,0
Sint Maarten (Dutch part),SXM,2014,0
Slovakia,SVK,1990,7.37341648
Slovakia,SVK,1991,5.803553027
Slovakia,SVK,1992,8.337637741
Slovakia,SVK,1993,14.41939777
Slovakia,SVK,1994,17.10660696
Slovakia,SVK,1995,18.46526411
Slovakia,SVK,1996,16.60642728
Slovakia,SVK,1997,16.22161019
Slovakia,SVK,1998,16.58246541
Slovakia,SVK,1999,15.91887564
Slovakia,SVK,2000,14.98473927
Slovakia,SVK,2001,15.94989955
Slovakia,SVK,2002,16.82602757
Slovakia,SVK,2003,11.55683212
Slovakia,SVK,2004,13.54563362
Slovakia,SVK,2005,14.91451901
Slovakia,SVK,2006,15.36910819
Slovakia,SVK,2007,17.68966012
Slovakia,SVK,2008,15.86578581
Slovakia,SVK,2009,18.94749026
Slovakia,SVK,2010,21.62831343
Slovakia,SVK,2011,17.6718043
Slovakia,SVK,2012,19.32363739
Slovakia,SVK,2013,22.28028337
Slovakia,SVK,2014,22.94459997
Slovenia,SVN,1990,23.70620379
Slovenia,SVN,1991,28.31136221
Slovenia,SVN,1992,27.73007129
Slovenia,SVN,1993,25.40599364
Slovenia,SVN,1994,26.3590539
Slovenia,SVN,1995,25.18392318
Slovenia,SVN,1996,28.13050471
Slovenia,SVN,1997,23.46690953
Slovenia,SVN,1998,25.1238345
Slovenia,SVN,1999,28.44216559
Slovenia,SVN,2000,28.65531415
Slovenia,SVN,2001,26.73855938
Slovenia,SVN,2002,23.38676531
Slovenia,SVN,2003,22.27930535
Slovenia,SVN,2004,27.60133587
Slovenia,SVN,2005,23.64887213
Slovenia,SVN,2006,24.49884221
Slovenia,SVN,2007,22.46227481
Slovenia,SVN,2008,26.26989451
Slovenia,SVN,2009,29.9152594
Slovenia,SVN,2010,29.21562596
Slovenia,SVN,2011,24.37951618
Slovenia,SVN,2012,27.84280936
Slovenia,SVN,2013,32.32336011
Slovenia,SVN,2014,38.51890695
Solomon Islands,SLB,1990,0
Solomon Islands,SLB,1991,0
Solomon Islands,SLB,1992,0
Solomon Islands,SLB,1993,0
Solomon Islands,SLB,1994,0
Solomon Islands,SLB,1995,0
Solomon Islands,SLB,1996,0
Solomon Islands,SLB,1997,0
Solomon Islands,SLB,1998,0
Solomon Islands,SLB,1999,0
Solomon Islands,SLB,2000,0
Solomon Islands,SLB,2001,0
Solomon Islands,SLB,2002,0
Solomon Islands,SLB,2003,0
Solomon Islands,SLB,2004,0
Solomon Islands,SLB,2005,0
Solomon Islands,SLB,2006,0
Solomon Islands,SLB,2007,0
Solomon Islands,SLB,2008,0
Solomon Islands,SLB,2009,0
Solomon Islands,SLB,2010,0
Solomon Islands,SLB,2011,0
Solomon Islands,SLB,2012,0
Solomon Islands,SLB,2013,0
Solomon Islands,SLB,2014,0
Somalia,SOM,1990,0
Somalia,SOM,1991,0
Somalia,SOM,1992,0
Somalia,SOM,1993,0
Somalia,SOM,1994,0
Somalia,SOM,1995,0
Somalia,SOM,1996,0
Somalia,SOM,1997,0
Somalia,SOM,1998,0
Somalia,SOM,1999,0
Somalia,SOM,2000,0
Somalia,SOM,2001,0
Somalia,SOM,2002,0
Somalia,SOM,2003,0
Somalia,SOM,2004,0
Somalia,SOM,2005,0
Somalia,SOM,2006,0
Somalia,SOM,2007,0
Somalia,SOM,2008,0
Somalia,SOM,2009,0
Somalia,SOM,2010,0
Somalia,SOM,2011,0
Somalia,SOM,2012,0
Somalia,SOM,2013,0
Somalia,SOM,2014,0
South Africa,ZAF,1990,0.610696254
South Africa,ZAF,1991,1.189103488
South Africa,ZAF,1992,0.450955582
South Africa,ZAF,1993,0.084217327
South Africa,ZAF,1994,0.596093754
South Africa,ZAF,1995,0.285358262
South Africa,ZAF,1996,0.69124193
South Africa,ZAF,1997,1.077235577
South Africa,ZAF,1998,0.899711265
South Africa,ZAF,1999,0.460528285
South Africa,ZAF,2000,0.677453966
South Africa,ZAF,2001,1.101007335
South Africa,ZAF,2002,1.208799253
South Africa,ZAF,2003,0.417733343
South Africa,ZAF,2004,0.508031378
South Africa,ZAF,2005,0.664724959
South Africa,ZAF,2006,1.267286158
South Africa,ZAF,2007,0.442610365
South Africa,ZAF,2008,0.587431854
South Africa,ZAF,2009,0.693231773
South Africa,ZAF,2010,0.947991023
South Africa,ZAF,2011,0.918420809
South Africa,ZAF,2012,0.617465567
South Africa,ZAF,2013,0.686040633
South Africa,ZAF,2014,1.390141539
South Asia,,1990,27.78885227
South Asia,,1991,26.15613632
South Asia,,1992,24.31774267
South Asia,,1993,22.76626763
South Asia,,1994,24.63525612
South Asia,,1995,20.89126681
South Asia,,1996,18.83407299
South Asia,,1997,18.9550095
South Asia,,1998,19.40491023
South Asia,,1999,17.49088394
South Asia,,2000,15.42246951
South Asia,,2001,15.24930095
South Asia,,2002,14.54301991
South Asia,,2003,16.22257333
South Asia,,2004,16.55131952
South Asia,,2005,18.77667525
South Asia,,2006,19.68432769
South Asia,,2007,19.63285494
South Asia,,2008,18.41713925
South Asia,,2009,17.45449283
South Asia,,2010,18.17933246
South Asia,,2011,18.71975998
South Asia,,2012,17.19476415
South Asia,,2013,18.44019911
South Asia,,2014,16.80210864
South Korea,KOR,1990,6.037714362
South Korea,KOR,1991,3.078892764
South Korea,KOR,1992,2.491077457
South Korea,KOR,1993,2.957318139
South Korea,KOR,1994,1.452115427
South Korea,KOR,1995,1.662811432
South Korea,KOR,1996,1.396806594
South Korea,KOR,1997,1.303384748
South Korea,KOR,1998,2.010006063
South Korea,KOR,1999,1.806906739
South Korea,KOR,2000,1.424828265
South Korea,KOR,2001,1.377382843
South Korea,KOR,2002,1.041224485
South Korea,KOR,2003,1.492754763
South Korea,KOR,2004,1.26318833
South Korea,KOR,2005,1.044669145
South Korea,KOR,2006,0.99883163
South Korea,KOR,2007,1.069956915
South Korea,KOR,2008,0.985504635
South Korea,KOR,2009,1.037690734
South Korea,KOR,2010,1.245374639
South Korea,KOR,2011,1.438122653
South Korea,KOR,2012,1.335945078
South Korea,KOR,2013,1.632858702
South Korea,KOR,2014,1.566687734
South Sudan,SSD,2012,0.449438202
South Sudan,SSD,2013,0.423728814
South Sudan,SSD,2014,0.409836066
Spain,ESP,1990,17.21624803
Spain,ESP,1991,17.97039076
Spain,ESP,1992,12.50925335
Spain,ESP,1993,16.16325375
Spain,ESP,1994,18.0606829
Spain,ESP,1995,14.72016232
Spain,ESP,1996,23.7908459
Spain,ESP,1997,19.54617308
Spain,ESP,1998,19.07369488
Spain,ESP,1999,13.2668082
Spain,ESP,2000,15.61372617
Spain,ESP,2001,21.15357387
Spain,ESP,2002,13.83061642
Spain,ESP,2003,21.67904459
Spain,ESP,2004,18.1346963
Spain,ESP,2005,14.60139232
Spain,ESP,2006,17.64281993
Spain,ESP,2007,19.30930065
Spain,ESP,2008,19.98308562
Spain,ESP,2009,25.38124981
Spain,ESP,2010,32.77554304
Spain,ESP,2011,30.0216442
Spain,ESP,2012,29.58474801
Spain,ESP,2013,39.58357761
Spain,ESP,2014,40.10525588
Sri Lanka,LKA,1990,99.84126984
Sri Lanka,LKA,1991,92.27124667
Sri Lanka,LKA,1992,81.92090395
Sri Lanka,LKA,1993,95.40085449
Sri Lanka,LKA,1994,93.2072031
Sri Lanka,LKA,1995,92.71137026
Sri Lanka,LKA,1996,71.78807947
Sri Lanka,LKA,1997,66.99708455
Sri Lanka,LKA,1998,68.88967095
Sri Lanka,LKA,1999,67.48059508
Sri Lanka,LKA,2000,45.80239863
Sri Lanka,LKA,2001,46.01091284
Sri Lanka,LKA,2002,38.18258784
Sri Lanka,LKA,2003,42.89787455
Sri Lanka,LKA,2004,36.13843352
Sri Lanka,LKA,2005,37.22651223
Sri Lanka,LKA,2006,49
Sri Lanka,LKA,2007,40.06665993
Sri Lanka,LKA,2008,41.53923038
Sri Lanka,LKA,2009,39.29501302
Sri Lanka,LKA,2010,53.11545227
Sri Lanka,LKA,2011,40.8474867
Sri Lanka,LKA,2012,29.24124023
Sri Lanka,LKA,2013,59.8769026
Sri Lanka,LKA,2014,39.20231121
Sub-Saharan Africa,,1990,19.47787956
Sub-Saharan Africa,,1991,21.01329402
Sub-Saharan Africa,,1992,20.02438267
Sub-Saharan Africa,,1993,19.06310064
Sub-Saharan Africa,,1994,18.50224054
Sub-Saharan Africa,,1995,18.64958978
Sub-Saharan Africa,,1996,18.04940854
Sub-Saharan Africa,,1997,17.81849584
Sub-Saharan Africa,,1998,18.87967876
Sub-Saharan Africa,,1999,19.88270255
Sub-Saharan Africa,,2000,20.58786566
Sub-Saharan Africa,,2001,21.93606697
Sub-Saharan Africa,,2002,22.00064456
Sub-Saharan Africa,,2003,20.61865838
Sub-Saharan Africa,,2004,20.88395855
Sub-Saharan Africa,,2005,21.28017481
Sub-Saharan Africa,,2006,21.54126889
Sub-Saharan Africa,,2007,20.61458037
Sub-Saharan Africa,,2008,21.41011414
Sub-Saharan Africa,,2009,22.63747544
Sub-Saharan Africa,,2010,23.72966358
Sub-Saharan Africa,,2011,23.75384244
Sub-Saharan Africa,,2012,23.85183789
Sub-Saharan Africa,,2013,24.39725527
Sub-Saharan Africa,,2014,26.36978947
Sudan,SDN,1990,63.23432343
Sudan,SDN,1991,62.49247441
Sudan,SDN,1992,66.64626683
Sudan,SDN,1993,64.70937129
Sudan,SDN,1994,60.33369214
Sudan,SDN,1995,52.14592275
Sudan,SDN,1996,52.06010664
Sudan,SDN,1997,49.02325581
Sudan,SDN,1998,53.05188199
Sudan,SDN,1999,49.93809327
Sudan,SDN,2000,46.04904632
Sudan,SDN,2001,44.64788732
Sudan,SDN,2002,41.61008729
Sudan,SDN,2003,34.67501491
Sudan,SDN,2004,31.92962215
Sudan,SDN,2005,32.95870361
Sudan,SDN,2006,30.3030303
Sudan,SDN,2007,28.89862577
Sudan,SDN,2008,26.57101344
Sudan,SDN,2009,49.73039593
Sudan,SDN,2010,82.70436058
Sudan,SDN,2011,76.48728563
Sudan,SDN,2012,70.14624841
Sudan,SDN,2013,80.8537534
Sudan,SDN,2014,78.34915612
Suriname,SUR,2000,88.39590444
Suriname,SUR,2001,86.63967611
Suriname,SUR,2002,79.3768546
Suriname,SUR,2003,72.6109857
Suriname,SUR,2004,65.60056859
Suriname,SUR,2005,52.70092227
Suriname,SUR,2006,66.88396349
Suriname,SUR,2007,74.14790997
Suriname,SUR,2008,77.94544399
Suriname,SUR,2009,76.7816092
Suriname,SUR,2010,70.18561485
Suriname,SUR,2011,60.6355715
Suriname,SUR,2012,63.23529412
Suriname,SUR,2013,59.93589744
Suriname,SUR,2014,62.33944954
Swaziland,SWZ,1990,42.30769231
Swaziland,SWZ,1991,48.68735084
Swaziland,SWZ,1992,48.68735084
Swaziland,SWZ,1993,48.68735084
Swaziland,SWZ,1994,48.68735084
Swaziland,SWZ,1995,49.41176471
Swaziland,SWZ,1996,49.41176471
Swaziland,SWZ,1997,44.44444444
Swaziland,SWZ,1998,44.29678848
Swaziland,SWZ,1999,41.54015402
Swaziland,SWZ,2000,40.94102619
Swaziland,SWZ,2001,45.24985187
Swaziland,SWZ,2002,43.09287074
Swaziland,SWZ,2003,31.18661258
Swaziland,SWZ,2004,29.19605078
Swaziland,SWZ,2005,39.09313725
Swaziland,SWZ,2006,35.73911453
Swaziland,SWZ,2007,38.11663143
Swaziland,SWZ,2008,37.05419176
Swaziland,SWZ,2009,47.42128646
Swaziland,SWZ,2010,51.47124506
Swaziland,SWZ,2011,50.94431881
Swaziland,SWZ,2012,43.79221615
Swaziland,SWZ,2013,40.65785012
Swaziland,SWZ,2014,53.2627866
Sweden,SWE,1990,51.0001096
Sweden,SWE,1991,44.30087773
Sweden,SWE,1992,52.33321456
Sweden,SWE,1993,52.9243289
Sweden,SWE,1994,43.0287316
Sweden,SWE,1995,47.57877985
Sweden,SWE,1996,38.40158718
Sweden,SWE,1997,48.27754916
Sweden,SWE,1998,49.1828882
Sweden,SWE,1999,48.27432542
Sweden,SWE,2000,57.24673107
Sweden,SWE,2001,51.5616201
Sweden,SWE,2002,48.49693252
Sweden,SWE,2003,43.38265167
Sweden,SWE,2004,44.94933179
Sweden,SWE,2005,51.29416222
Sweden,SWE,2006,49.6007984
Sweden,SWE,2007,52.02690444
Sweden,SWE,2008,54.30904506
Sweden,SWE,2009,58.41995842
Sweden,SWE,2010,55.30176479
Sweden,SWE,2011,55.94460048
Sweden,SWE,2012,59.06774977
Sweden,SWE,2013,54.03349648
Sweden,SWE,2014,55.83768577
Switzerland,CHE,1990,54.98254292
Switzerland,CHE,1991,57.16370157
