Country,Code,Year,Traditional biofuels,"Other renewables (modern biofuels, geothermal, wave & tidal)",Wind,Solar PV,Hydropower,Total
South Korea,KOR,2004,,0.292869218,0.047442,0.009872,,0.350183218
South Korea,KOR,2005,,0.259813729,0.129888,0.014339,,0.404040729
South Korea,KOR,2006,,0.241290189,0.233896,0.031022,,0.506208189
South Korea,KOR,2007,,0.383904244,0.375641,0.071279,,0.830824244
South Korea,KOR,2008,,0.653075825,0.436034,0.284315,,1.373424825
South Korea,KOR,2009,,0.539064507,0.685353,0.566191,,1.790608507
South Korea,KOR,2010,,2.888306639,0.81695,0.772801,,4.478057639
South Korea,KOR,2011,,5.812305053,0.862884,0.917198,,7.592387053
South Korea,KOR,2012,,6.601881866,0.91276,1.103227,,8.617868866
South Korea,KOR,2013,,7.406297,1.148179,1.605182,,10.159658
South Korea,KOR,2014,,10.99383336,1.145557,2.5563,,14.69569036
South Korea,KOR,2015,,11.9963506,1.342439,3.979159,,17.3179486
South Korea,KOR,2016,,12.01867574,1.779673815,5.236650448,,19.035
Spain,ESP,1965,,0,0,0,,0
Spain,ESP,1966,,0,0,0,,0
Spain,ESP,1967,,0,0,0,,0
Spain,ESP,1968,,0,0,0,,0
Spain,ESP,1969,,0,0,0,,0
Spain,ESP,1970,,0.047,0,0,,0.047
Spain,ESP,1971,,0.052,0,0,,0.052
Spain,ESP,1972,,0.061,0,0,,0.061
Spain,ESP,1973,,0.056,0,0,,0.056
Spain,ESP,1974,,0.051,0,0,,0.051
Spain,ESP,1975,,0.113,0,0,,0.113
Spain,ESP,1976,,0.187,0,0,,0.187
Spain,ESP,1977,,0.309,0,0,,0.309
Spain,ESP,1978,,0.316,0,0,,0.316
Spain,ESP,1979,,0.251,0,0,,0.251
Spain,ESP,1980,,0.362,0,0,,0.362
Spain,ESP,1981,,0.424,0,0,,0.424
Spain,ESP,1982,,0.487,0,0,,0.487
Spain,ESP,1983,,0.56,0,0,,0.56
Spain,ESP,1984,,0.55,0,0,,0.55
Spain,ESP,1985,,0.611,0,0,,0.611
Spain,ESP,1986,,0.538,0,0,,0.538
Spain,ESP,1987,,0.563,0,0,,0.563
Spain,ESP,1988,,0.673,0,0,,0.673
Spain,ESP,1989,,0.578,0.013,0.006060606,,0.597060606
Spain,ESP,1990,,0.659,0.014,0.005757576,,0.678757576
Spain,ESP,1991,,0.6591,0.015,0.006717172,,0.680817172
Spain,ESP,1992,,0.686,0.103,0.007676768,,0.796676768
Spain,ESP,1993,,0.681,0.116,0.008636364,,0.805636364
Spain,ESP,1994,,0.785,0.175,0.00959596,,0.96959596
Spain,ESP,1995,,1.258,0.27,0.014393939,,1.542393939
Spain,ESP,1996,,1.44,0.338,0.011515152,,1.789515152
Spain,ESP,1997,,1.984,0.716,0.012474747,,2.712474747
Spain,ESP,1998,,2.058,1.352,0.014393939,,3.424393939
Spain,ESP,1999,,2.339,2.744,0.016161616,,5.099161616
Spain,ESP,2000,,1.995,4.724,0.017272727,,6.736272727
Spain,ESP,2001,,1.866,6.966,0.023030303,,8.855030303
Spain,ESP,2002,,2.726,9.997,0.031,,12.754
Spain,ESP,2003,,3.338,12.474,0.04,,15.852
Spain,ESP,2004,,3.398,16.155,0.056,,19.609
Spain,ESP,2005,,3.459,21.269,0.078,,24.806
Spain,ESP,2006,,4.13,23.255,0.169,,27.554
Spain,ESP,2007,,3.676,27.763,0.497,,31.936
Spain,ESP,2008,,3.232,32.496,2.557,,38.285
Spain,ESP,2009,,3.4088,37.887,6.066934673,,47.36273467
Spain,ESP,2010,,3.894,44.165,7.104,,55.163
Spain,ESP,2011,,4.515,42.433,8.679536284,,55.62753628
Spain,ESP,2012,,4.97700946,49.472,11.96590945,,66.41491891
Spain,ESP,2013,,5.292,53.903,12.6896158,,71.8846158
Spain,ESP,2014,,5.414056768,52.013,13.67302681,,71.10008358
Spain,ESP,2015,,5.875050923,49.335,13.87774981,,69.08780074
Spain,ESP,2016,,6.226654811,48.89941964,13.56037694,,68.68645139
Sweden,SWE,1965,,0,0,0,,0
Sweden,SWE,1966,,0,0,0,,0
Sweden,SWE,1967,,0,0,0,,0
Sweden,SWE,1968,,0,0,0,,0
Sweden,SWE,1969,,0,0,0,,0
Sweden,SWE,1970,,0.13,0,0,,0.13
Sweden,SWE,1971,,0.16,0,0,,0.16
Sweden,SWE,1972,,0.226,0,0,,0.226
Sweden,SWE,1973,,0.399,0,0,,0.399
Sweden,SWE,1974,,0.357,0,0,,0.357
Sweden,SWE,1975,,0.31,0,0,,0.31
Sweden,SWE,1976,,0.354,0,0,,0.354
Sweden,SWE,1977,,0.36,0,0,,0.36
Sweden,SWE,1978,,0.276,0,0,,0.276
Sweden,SWE,1979,,0.347,0,0,,0.347
Sweden,SWE,1980,,0.721,0,0,,0.721
Sweden,SWE,1981,,0.921,0,0,,0.921
Sweden,SWE,1982,,1.002,0,0,,1.002
Sweden,SWE,1983,,1.447,0.003,0,,1.45
Sweden,SWE,1984,,1.848,0.005,0,,1.853
Sweden,SWE,1985,,1.802,0.006,0,,1.808
Sweden,SWE,1986,,1.98,0.006,0,,1.986
Sweden,SWE,1987,,1.959,0.006,0,,1.965
Sweden,SWE,1988,,2.041,0.005,0,,2.046
Sweden,SWE,1989,,2.189,0.005,0,,2.194
Sweden,SWE,1990,,1.943,0.006,0,,1.949
Sweden,SWE,1991,,1.86,0.013,0,,1.873
Sweden,SWE,1992,,2.01,0.031,0,,2.041
Sweden,SWE,1993,,2.171,0.052,0.001,,2.224
Sweden,SWE,1994,,2.229,0.075,0.001,,2.305
Sweden,SWE,1995,,2.354,0.105,0.001,,2.46
Sweden,SWE,1996,,2.118,0.144,0.001,,2.263
Sweden,SWE,1997,,2.773,0.203,0.001,,2.977
Sweden,SWE,1998,,2.78,0.308,0.001,,3.089
Sweden,SWE,1999,,2.697,0.358,0.001,,3.056
Sweden,SWE,2000,,4.098,0.457,0.001,,4.556
Sweden,SWE,2001,,3.777,0.482,0.002,,4.261
Sweden,SWE,2002,,4.175,0.608,0.002,,4.785
Sweden,SWE,2003,,4.51,0.679,0.002,,5.191
Sweden,SWE,2004,,7.201,0.85,0.002,,8.053
Sweden,SWE,2005,,7.491,0.949,0.002,,8.442
Sweden,SWE,2006,,8.359,0.987,0.002,,9.348
Sweden,SWE,2007,,9.836,1.43,0.003,,11.269
Sweden,SWE,2008,,10.337,1.996,0.004,,12.337
Sweden,SWE,2009,,11.46,2.485,0.007,,13.952
Sweden,SWE,2010,,12.192,3.502,0.009,,15.703
Sweden,SWE,2011,,11.536,6.078,0.013,,17.627
Sweden,SWE,2012,,12.194,7.165,0.019,,19.378
Sweden,SWE,2013,,11.45,9.842,0.035,,21.327
Sweden,SWE,2014,,10.696,11.234,0.047,,21.977
Sweden,SWE,2015,,10.765,16.268,0.097,,27.13
Sweden,SWE,2016,,11.7092,15.10110531,0.169428633,,26.97973394
Switzerland,CHE,1965,,0,0,0,,0
Switzerland,CHE,1966,,0,0,0,,0
Switzerland,CHE,1967,,0,0,0,,0
Switzerland,CHE,1968,,0,0,0,,0
Switzerland,CHE,1969,,0,0,0,,0
Switzerland,CHE,1970,,0,0,0,,0
Switzerland,CHE,1971,,0,0,0,,0
Switzerland,CHE,1972,,0,0,0,,0
Switzerland,CHE,1973,,0,0,0,,0
Switzerland,CHE,1974,,0,0,0,,0
Switzerland,CHE,1975,,0,0,0,,0
Switzerland,CHE,1976,,0,0,0,,0
Switzerland,CHE,1977,,0,0,0,,0
Switzerland,CHE,1978,,0.098,0,0,,0.098
Switzerland,CHE,1979,,0.287,0,0,,0.287
Switzerland,CHE,1980,,0.173,0,0,,0.173
Switzerland,CHE,1981,,0.436,0,0,,0.436
Switzerland,CHE,1982,,0.39,0,0,,0.39
Switzerland,CHE,1983,,0.396,0,0,,0.396
Switzerland,CHE,1984,,0.369,0,0,,0.369
Switzerland,CHE,1985,,0.365,0,0,,0.365
Switzerland,CHE,1986,,0.458,0,0,,0.458
Switzerland,CHE,1987,,0.511,0,0,,0.511
Switzerland,CHE,1988,,0.513,0,0,,0.513
Switzerland,CHE,1989,,0.529,0,0,,0.529
Switzerland,CHE,1990,,0.36,0,0.001010101,,0.361010101
Switzerland,CHE,1991,,0.351,0,0.002020202,,0.353020202
Switzerland,CHE,1992,,0.387,0,0.003030303,,0.390030303
Switzerland,CHE,1993,,0.372,0,0.004040404,,0.376040404
Switzerland,CHE,1994,,0.436,0,0.005050505,,0.441050505
Switzerland,CHE,1995,,0.451,0,0.006060606,,0.457060606
Switzerland,CHE,1996,,0.49,0.001010101,0.007070707,,0.498080808
Switzerland,CHE,1997,,0.544,0.002020202,0.007070707,,0.553090909
Switzerland,CHE,1998,,0.559,0.003030303,0.008080808,,0.570111111
Switzerland,CHE,1999,,0.616,0.003030303,0.01010101,,0.629131313
Switzerland,CHE,2000,,0.886526316,0.003030303,0.011111111,,0.90066773
Switzerland,CHE,2001,,0.915263158,0.004040404,0.013131313,,0.932434875
Switzerland,CHE,2002,,0.929578947,0.005050505,0.015151515,,0.949780968
Switzerland,CHE,2003,,0.991473684,0.005050505,0.018181818,,1.014706007
Switzerland,CHE,2004,,1.032315789,0.006060606,0.018181818,,1.056558214
Switzerland,CHE,2005,,1.072631579,0.008080808,0.021212121,,1.101924508
Switzerland,CHE,2006,,1.193157895,0.015151515,0.024242424,,1.232551834
Switzerland,CHE,2007,,1.249052632,0.016161616,0.029292929,,1.294507177
Switzerland,CHE,2008,,1.306105263,0.019191919,0.037373737,,1.36267092
Switzerland,CHE,2009,,1.301789474,0.023232323,0.054545455,,1.379567251
Switzerland,CHE,2010,,1.345368421,0.037373737,0.094949495,,1.477691653
Switzerland,CHE,2011,,1.461052632,0.070707071,0.16969697,,1.701456672
Switzerland,CHE,2012,,1.613263158,0.088888889,0.302020202,,2.004172249
Switzerland,CHE,2013,,1.714421053,0.090909091,0.505050505,,2.310380649
Switzerland,CHE,2014,,1.779578947,0.102020202,0.850505051,,2.7321042
Switzerland,CHE,2015,,1.707157895,0.111111111,1.13030303,,2.948572036
Switzerland,CHE,2016,,1.972048254,0.103718404,1.401028576,,3.476795233
Taiwan,TWN,1965,,0,0,0,,0
Taiwan,TWN,1966,,0,0,0,,0
Taiwan,TWN,1967,,0,0,0,,0
Taiwan,TWN,1968,,0,0,0,,0
Taiwan,TWN,1969,,0,0,0,,0
Taiwan,TWN,1970,,0,0,0,,0
Taiwan,TWN,1971,,0,0,0,,0
Taiwan,TWN,1972,,0,0,0,,0
Taiwan,TWN,1973,,0,0,0,,0
Taiwan,TWN,1974,,0,0,0,,0
Taiwan,TWN,1975,,0,0,0,,0
Taiwan,TWN,1976,,0,0,0,,0
Taiwan,TWN,1977,,0,0,0,,0
Taiwan,TWN,1978,,0,0,0,,0
Taiwan,TWN,1979,,0,0,0,,0
Taiwan,TWN,1980,,0,0,0,,0
Taiwan,TWN,1981,,0,0,0,,0
Taiwan,TWN,1982,,0.008282,0,0,,0.008282
Taiwan,TWN,1983,,0.004545,0,0,,0.004545
Taiwan,TWN,1984,,0.003506,0,0,,0.003506
Taiwan,TWN,1985,,0.002956,0,0,,0.002956
Taiwan,TWN,1986,,0.004532,0,0,,0.004532
Taiwan,TWN,1987,,0.002827,0,0,,0.002827
Taiwan,TWN,1988,,0.003104,0,0,,0.003104
Taiwan,TWN,1989,,0.003238,0,0,,0.003238
Taiwan,TWN,1990,,0.10028675,0,0,,0.10028675
Taiwan,TWN,1991,,0.134046803,0,0,,0.134046803
Taiwan,TWN,1992,,0.200253909,0,0,,0.200253909
Taiwan,TWN,1993,,0.235611752,0,0,,0.235611752
Taiwan,TWN,1994,,0.26242247,0,0,,0.26242247
Taiwan,TWN,1995,,0.351747204,0,0,,0.351747204
Taiwan,TWN,1996,,0.400095194,0,0,,0.400095194
Taiwan,TWN,1997,,0.457753,0,0,,0.457753
Taiwan,TWN,1998,,0.582174,0,0,,0.582174
Taiwan,TWN,1999,,0.7221735,0,0,,0.7221735
Taiwan,TWN,2000,,1.048121,0.001383,0.00012,,1.049624
Taiwan,TWN,2001,,1.2502145,0.012229,0.000264,,1.2627075
Taiwan,TWN,2002,,1.373038,0.01588,0.000348,,1.389266
Taiwan,TWN,2003,,1.6480375,0.023762,0.000461,,1.6722605
Taiwan,TWN,2004,,1.8620385,0.025253,0.000584,,1.8878755
Taiwan,TWN,2005,,1.855426,0.0913,0.00096,,1.947686
Taiwan,TWN,2006,,1.9071925,0.276075,0.001457,,2.1847245
Taiwan,TWN,2007,,2.2245365,0.439535,0.00218,,2.6662515
Taiwan,TWN,2008,,2.066672,0.588265,0.004569,,2.659506
Taiwan,TWN,2009,,2.0189725,0.786635,0.009211,,2.8148185
Taiwan,TWN,2010,,2.1649155,1.026338,0.02077,,3.2120235
Taiwan,TWN,2011,,1.971009,1.492676671,0.070266324,,3.533951995
Taiwan,TWN,2012,,1.9039105,1.413468,0.173077793,,3.490456293
Taiwan,TWN,2013,,1.914639,1.640007611,0.337854186,,3.892500797
Taiwan,TWN,2014,,2.0467215,1.500484383,0.551709184,,4.098915067
Taiwan,TWN,2015,,2.132039,1.525235707,0.875515955,,4.532790662
Taiwan,TWN,2016,,2.0481025,1.445278,1.13223,,4.6256105
Thailand,THA,1965,,0,0,0,,0
Thailand,THA,1966,,0,0,0,,0
Thailand,THA,1967,,0,0,0,,0
Thailand,THA,1968,,0,0,0,,0
Thailand,THA,1969,,0,0,0,,0
Thailand,THA,1970,,0,0,0,,0
Thailand,THA,1971,,0,0,0,,0
Thailand,THA,1972,,0,0,0,,0
Thailand,THA,1973,,0,0,0,,0
Thailand,THA,1974,,0,0,0,,0
Thailand,THA,1975,,0,0,0,,0
Thailand,THA,1976,,0,0,0,,0
Thailand,THA,1977,,0,0,0,,0
Thailand,THA,1978,,0,0,0,,0
Thailand,THA,1979,,0,0,0,,0
Thailand,THA,1980,,0,0,0,,0
Thailand,THA,1981,,0,0,0,,0
Thailand,THA,1982,,0,0,0,,0
Thailand,THA,1983,,0,0,0,,0
Thailand,THA,1984,,0,0,0,,0
Thailand,THA,1985,,0,0,0,,0
Thailand,THA,1986,,0,0,0,,0
Thailand,THA,1987,,0.00492,0,0,,0.00492
Thailand,THA,1988,,0.03019,0,0,,0.03019
Thailand,THA,1989,,0.02157,0,0,,0.02157
Thailand,THA,1990,,0.025009,0,0,,0.025009
Thailand,THA,1991,,0.029667,0,0,,0.029667
Thailand,THA,1992,,0.020861,0,0,,0.020861
Thailand,THA,1993,,0.029429,0,0,,0.029429
Thailand,THA,1994,,0.05076354,0,0,,0.05076354
Thailand,THA,1995,,0.14274906,0,0,,0.14274906
Thailand,THA,1996,,0.20712081,0,0,,0.20712081
Thailand,THA,1997,,0.273500265,0,0,,0.273500265
Thailand,THA,1998,,0.309511095,0,0,,0.309511095
Thailand,THA,1999,,0.447433287,0,0,,0.447433287
Thailand,THA,2000,,0.526897491,0,0,,0.526897491
Thailand,THA,2001,,0.621087839,0,0,,0.621087839
Thailand,THA,2002,,0.752402167,0,0,,0.752402167
Thailand,THA,2003,,1.231493312,0,0,,1.231493312
Thailand,THA,2004,,1.841917895,0,0,,1.841917895
Thailand,THA,2005,,1.856268039,0,0,,1.856268039
Thailand,THA,2006,,2.023466895,0,0.001010101,,2.024476996
Thailand,THA,2007,,2.455786854,0,0.001010101,,2.456796955
Thailand,THA,2008,,2.174945233,0,0.002828283,,2.177773516
Thailand,THA,2009,,2.286292026,0.001,0.01,,2.297292026
Thailand,THA,2010,,3.40321549,0.003,0.023,,3.42921549
Thailand,THA,2011,,3.987664259,0.005,0.084,,4.076664259
Thailand,THA,2012,,4.609189945,0.141,0.461,,5.211189945
Thailand,THA,2013,,5.848910489,0.305,1.08,,7.233910489
Thailand,THA,2014,,7.355505143,0.305,1.385,,9.045505143
Thailand,THA,2015,,7.898243736,0.312488839,1.773817711,,9.984550286
Thailand,THA,2016,,9.64961334,0.465826321,2.334718626,,12.45015829
Trinidad and Tobago,TTO,1965,,0,0,0,,0
Trinidad and Tobago,TTO,1966,,0,0,0,,0
Trinidad and Tobago,TTO,1967,,0,0,0,,0
Trinidad and Tobago,TTO,1968,,0,0,0,,0
Trinidad and Tobago,TTO,1969,,0,0,0,,0
Trinidad and Tobago,TTO,1970,,0,0,0,,0
Trinidad and Tobago,TTO,1971,,0.035,0,0,,0.035
Trinidad and Tobago,TTO,1972,,0.035,0,0,,0.035
Trinidad and Tobago,TTO,1973,,0.029,0,0,,0.029
Trinidad and Tobago,TTO,1974,,0.025,0,0,,0.025
Trinidad and Tobago,TTO,1975,,0.023,0,0,,0.023
Trinidad and Tobago,TTO,1976,,0.019,0,0,,0.019
Trinidad and Tobago,TTO,1977,,0.023,0,0,,0.023
Trinidad and Tobago,TTO,1978,,0.029,0,0,,0.029
Trinidad and Tobago,TTO,1979,,0.029,0,0,,0.029
Trinidad and Tobago,TTO,1980,,0.026,0,0,,0.026
Trinidad and Tobago,TTO,1981,,0.019,0,0,,0.019
Trinidad and Tobago,TTO,1982,,0.018,0,0,,0.018
Trinidad and Tobago,TTO,1983,,0.016,0,0,,0.016
Trinidad and Tobago,TTO,1984,,0.013,0,0,,0.013
Trinidad and Tobago,TTO,1985,,0.017,0,0,,0.017
Trinidad and Tobago,TTO,1986,,0.026,0,0,,0.026
Trinidad and Tobago,TTO,1987,,0.031,0,0,,0.031
Trinidad and Tobago,TTO,1988,,0.027,0,0,,0.027
Trinidad and Tobago,TTO,1989,,0.026,0,0,,0.026
Trinidad and Tobago,TTO,1990,,0.031,0,0,,0.031
Trinidad and Tobago,TTO,1991,,0.025,0,0,,0.025
Trinidad and Tobago,TTO,1992,,0.03,0,0,,0.03
Trinidad and Tobago,TTO,1993,,0.028,0,0,,0.028
Trinidad and Tobago,TTO,1994,,0.032,0,0,,0.032
Trinidad and Tobago,TTO,1995,,0.033,0,0,,0.033
Trinidad and Tobago,TTO,1996,,0.017,0,0,,0.017
Trinidad and Tobago,TTO,1997,,0.018,0,0,,0.018
Trinidad and Tobago,TTO,1998,,0.018,0,0,,0.018
Trinidad and Tobago,TTO,1999,,0.018,0,0,,0.018
Trinidad and Tobago,TTO,2000,,0.02,0,0,,0.02
Trinidad and Tobago,TTO,2001,,0.029,0,0,,0.029
Trinidad and Tobago,TTO,2002,,0.026,0,0,,0.026
Trinidad and Tobago,TTO,2003,,0.012,0,0,,0.012
Trinidad and Tobago,TTO,2004,,0.023,0,0,,0.023
Trinidad and Tobago,TTO,2005,,0.022,0,0,,0.022
Trinidad and Tobago,TTO,2006,,0.045,0,0,,0.045
Trinidad and Tobago,TTO,2007,,0.019,0,0,,0.019
Trinidad and Tobago,TTO,2008,,0.02,0,0.003208767,,0.023208767
Trinidad and Tobago,TTO,2009,,0.019,0,0.0032,,0.0222
Trinidad and Tobago,TTO,2010,,0,0,0.004,,0.004
Trinidad and Tobago,TTO,2011,,0,0,0.0048,,0.0048
Trinidad and Tobago,TTO,2012,,0,0,0.004813151,,0.004813151
Trinidad and Tobago,TTO,2013,,0,0,0.0048,,0.0048
Trinidad and Tobago,TTO,2014,,0,0,0.0048,,0.0048
Trinidad and Tobago,TTO,2015,,0,0,0.0048,,0.0048
Trinidad and Tobago,TTO,2016,,0,0,0.004813151,,0.004813151
Turkey,TUR,1965,,0.1,0,0,,0.1
Turkey,TUR,1966,,0.122,0,0,,0.122
Turkey,TUR,1967,,0.173,0,0,,0.173
Turkey,TUR,1968,,0.179,0,0,,0.179
Turkey,TUR,1969,,0.178,0,0,,0.178
Turkey,TUR,1970,,0.166,0,0,,0.166
Turkey,TUR,1971,,0.162,0,0,,0.162
Turkey,TUR,1972,,0.175,0,0,,0.175
Turkey,TUR,1973,,0.197,0,0,,0.197
Turkey,TUR,1974,,0.207,0,0,,0.207
Turkey,TUR,1975,,0.22,0,0,,0.22
Turkey,TUR,1976,,0.161,0,0,,0.161
Turkey,TUR,1977,,0.218,0,0,,0.218
Turkey,TUR,1978,,0.137,0,0,,0.137
Turkey,TUR,1979,,0.145,0,0,,0.145
Turkey,TUR,1980,,0.136,0,0,,0.136
Turkey,TUR,1981,,0.11,0,0,,0.11
Turkey,TUR,1982,,0,0,0,,0
Turkey,TUR,1983,,0,0,0,,0
Turkey,TUR,1984,,0.0221,0,0,,0.0221
Turkey,TUR,1985,,0.006,0,0,,0.006
Turkey,TUR,1986,,0.0436,0,0,,0.0436
Turkey,TUR,1987,,0.0579,0,0,,0.0579
Turkey,TUR,1988,,0.0684,0,0,,0.0684
Turkey,TUR,1989,,0.0626,0,0,,0.0626
Turkey,TUR,1990,,0.0801,0,0,,0.0801
Turkey,TUR,1991,,0.1197,0,0,,0.1197
Turkey,TUR,1992,,0.1167,0,0,,0.1167
Turkey,TUR,1993,,0.134,0,0,,0.134
Turkey,TUR,1994,,0.13,0,0,,0.13
Turkey,TUR,1995,,0.3083,0,0,,0.3083
Turkey,TUR,1996,,0.2591,0,0,,0.2591
Turkey,TUR,1997,,0.3768,0,0,,0.3768
Turkey,TUR,1998,,0.3396,0.0055,0,,0.3451
Turkey,TUR,1999,,0.2856,0.0205,0,,0.3061
Turkey,TUR,2000,,0.2957,0.0334,0,,0.3291
Turkey,TUR,2001,,0.3195,0.0624,0,,0.3819
Turkey,TUR,2002,,0.2783,0.048,0,,0.3263
Turkey,TUR,2003,,0.2045,0.0614,0,,0.2659
Turkey,TUR,2004,,0.1972,0.0577,0,,0.2549
Turkey,TUR,2005,,0.2168,0.059,0,,0.2758
Turkey,TUR,2006,,0.244,0.1305,0,,0.3745
Turkey,TUR,2007,,0.3737,0.3511,0,,0.7248
Turkey,TUR,2008,,0.3823,0.8465,0,,1.2288
Turkey,TUR,2009,,0.775838,1.49537,0,,2.271208
Turkey,TUR,2010,,1.12574,2.91643,0.0024,,4.04457
Turkey,TUR,2011,,1.1635,4.7239,0.002861538,,5.890261538
Turkey,TUR,2012,,1.62004,5.86075,0.004257787,,7.485047787
Turkey,TUR,2013,,2.534741,7.55745,0.006784615,,10.09897562
Turkey,TUR,2014,,3.796623,8.52005,0.0174,,12.334073
Turkey,TUR,2015,,5.18268,11.65247,0.19412,,17.02927
Turkey,TUR,2016,,5.638466672,16.51659108,0.687680675,,22.84273843
Turkmenistan,TKM,1985,,0,0,0,,0
Turkmenistan,TKM,1986,,0,0,0,,0
Turkmenistan,TKM,1987,,0,0,0,,0
Turkmenistan,TKM,1988,,0,0,0,,0
Turkmenistan,TKM,1989,,0,0,0,,0
Turkmenistan,TKM,1990,,0,0,0,,0
Turkmenistan,TKM,1991,,0,0,0,,0
Turkmenistan,TKM,1992,,0,0,0,,0
Turkmenistan,TKM,1993,,0,0,0,,0
Turkmenistan,TKM,1994,,0,0,0,,0
Turkmenistan,TKM,1995,,0,0,0,,0
Turkmenistan,TKM,1996,,0,0,0,,0
Turkmenistan,TKM,1997,,0,0,0,,0
Turkmenistan,TKM,1998,,0,0,0,,0
Turkmenistan,TKM,1999,,0,0,0,,0
Turkmenistan,TKM,2000,,0,0,0,,0
Turkmenistan,TKM,2001,,0,0,0,,0
Turkmenistan,TKM,2002,,0,0,0,,0
Turkmenistan,TKM,2003,,0,0,0,,0
Turkmenistan,TKM,2004,,0,0,0,,0
Turkmenistan,TKM,2005,,0,0,0,,0
Turkmenistan,TKM,2006,,0,0,0,,0
Turkmenistan,TKM,2007,,0,0,0,,0
Turkmenistan,TKM,2008,,0,0,0,,0
Turkmenistan,TKM,2009,,0,0,0,,0
Turkmenistan,TKM,2010,,0,0,0.0001595,,0.0001595
Turkmenistan,TKM,2011,,0,0,0.00045675,,0.00045675
Turkmenistan,TKM,2012,,0,0,0.000981432,,0.000981432
Turkmenistan,TKM,2013,,0,0,0.00184875,,0.00184875
Turkmenistan,TKM,2014,,0,0,0.0031175,,0.0031175
Turkmenistan,TKM,2015,,0,0,0.0041093,,0.0041093
Turkmenistan,TKM,2016,,0,0,0.005234301,,0.005234301
USSR,OWID_USS,1965,,0,0,0,,0
USSR,OWID_USS,1966,,0,0,0,,0
USSR,OWID_USS,1967,,0,0,0,,0
USSR,OWID_USS,1968,,0,0,0,,0
USSR,OWID_USS,1969,,0,0,0,,0
USSR,OWID_USS,1970,,0,0,0,,0
USSR,OWID_USS,1971,,0,0,0,,0
USSR,OWID_USS,1972,,0,0,0,,0
USSR,OWID_USS,1973,,0,0,0,,0
USSR,OWID_USS,1974,,0,0,0,,0
USSR,OWID_USS,1975,,0,0,0,,0
USSR,OWID_USS,1976,,0,0,0,,0
USSR,OWID_USS,1977,,0,0,0,,0
USSR,OWID_USS,1978,,0,0,0,,0
USSR,OWID_USS,1979,,0,0,0,,0
USSR,OWID_USS,1980,,0,0,0,,0
USSR,OWID_USS,1981,,0,0,0,,0
USSR,OWID_USS,1982,,0,0,0,,0
USSR,OWID_USS,1983,,0,0,0,,0
USSR,OWID_USS,1984,,0,0,0,,0
Ukraine,UKR,1985,,0,0,0,,0
Ukraine,UKR,1986,,0,0,0,,0
Ukraine,UKR,1987,,0,0,0,,0
Ukraine,UKR,1988,,0,0,0,,0
Ukraine,UKR,1989,,0,0,0,,0
Ukraine,UKR,1990,,0,0,0,,0
Ukraine,UKR,1991,,0,0,0,,0
Ukraine,UKR,1992,,0,0,0,,0
Ukraine,UKR,1993,,0,0,0,,0
Ukraine,UKR,1994,,0,0,0,,0
Ukraine,UKR,1995,,0,0,0,,0
Ukraine,UKR,1996,,0,0,0,,0
Ukraine,UKR,1997,,0,0,0,,0
Ukraine,UKR,1998,,0,0.005050505,0,,0.005050505
Ukraine,UKR,1999,,0,0.003030303,0,,0.003030303
Ukraine,UKR,2000,,0,0.006060606,0,,0.006060606
Ukraine,UKR,2001,,0,0.015151515,0,,0.015151515
Ukraine,UKR,2002,,0,0.021212121,0,,0.021212121
Ukraine,UKR,2003,,0,0.024242424,0,,0.024242424
Ukraine,UKR,2004,,0,0.024242424,0,,0.024242424
Ukraine,UKR,2005,,0,0.036464646,0,,0.036464646
Ukraine,UKR,2006,,0,0.033636364,0,,0.033636364
Ukraine,UKR,2007,,0.281,0.043232323,0,,0.324232323
Ukraine,UKR,2008,,0.264,0.043232323,0,,0.307232323
Ukraine,UKR,2009,,0.139,0.041414141,0,,0.180414141
Ukraine,UKR,2010,,0.188,0.050505051,0,,0.238505051
Ukraine,UKR,2011,,0.134,0.089,0.03,,0.253
Ukraine,UKR,2012,,0.134,0.288,0.333,,0.755
Ukraine,UKR,2013,,0.101,0.639,0.57,,1.31
Ukraine,UKR,2014,,0.13,1.13,0.429,,1.689
Ukraine,UKR,2015,,0.145,1.084,0.477,,1.706
Ukraine,UKR,2016,,0.14539726,0.958,0.396,,1.49939726
United Arab Emirates,ARE,1965,,0,0,0,,0
United Arab Emirates,ARE,1966,,0,0,0,,0
United Arab Emirates,ARE,1967,,0,0,0,,0
United Arab Emirates,ARE,1968,,0,0,0,,0
United Arab Emirates,ARE,1969,,0,0,0,,0
United Arab Emirates,ARE,1970,,0,0,0,,0
United Arab Emirates,ARE,1971,,0,0,0,,0
United Arab Emirates,ARE,1972,,0,0,0,,0
United Arab Emirates,ARE,1973,,0,0,0,,0
United Arab Emirates,ARE,1974,,0,0,0,,0
United Arab Emirates,ARE,1975,,0,0,0,,0
United Arab Emirates,ARE,1976,,0,0,0,,0
United Arab Emirates,ARE,1977,,0,0,0,,0
United Arab Emirates,ARE,1978,,0,0,0,,0
United Arab Emirates,ARE,1979,,0,0,0,,0
United Arab Emirates,ARE,1980,,0,0,0,,0
United Arab Emirates,ARE,1981,,0,0,0,,0
United Arab Emirates,ARE,1982,,0,0,0,,0
United Arab Emirates,ARE,1983,,0,0,0,,0
United Arab Emirates,ARE,1984,,0,0,0,,0
United Arab Emirates,ARE,1985,,0,0,0,,0
United Arab Emirates,ARE,1986,,0,0,0,,0
